open,high,low,volume,amount,noise,close
19.7829,19.9543,19.3114,115148635,2266455230,-0.1114,19.3429
19.4171,19.72,19.2029,143709203,2794664968,0.015266667,19.6029
19.68,19.7129,19.4186,85711596,1680275843,-0.1019,19.48
19.4771,19.8529,19.4743,111021293,2176176473,-0.230466667,19.7886
19.9343,20.3343,19.6471,120527996,2407173083,0.0181,20.3343
20.29,20.4543,20.1659,86555236,1757365579,-0.351433333,20.3243
20.72,21,20.6171,120885416,2511882089,0.022866667,20.9829
20.8229,21.1457,20.7957,98129949,2053019186,-0.2757,21.0743
21.2971,21.7171,21.2329,150290605,3218578509,-0.127533333,21.6786
21.8957,22.148,21.5557,182888565,3999126710,0.048433333,21.8441
21.8986,21.9186,21.3929,210901103,4584294006,-0.548066667,21.6443
22.5414,22.6757,22.3014,218380536,4914908740,-0.0462,22.3914
22.3757,22.6343,22.2229,131337329,2943396502,-0.0617,22.5457
22.4214,22.8571,22.3571,109372443,2465823602,-0.0142,22.8551
22.8814,22.9829,22.4657,108073732,2461559369,0.062866667,22.8714
22.6971,22.8721,22.5143,90763357,2059829005,0.050933333,22.8571
22.7,22.9214,22.6071,95485769,2171616930,-0.210966667,22.8614
23.1,23.5314,23.0714,117081055,2720292453,-0.038,23.2557
23.284,23.5714,23.2729,105620442,2468994014,-0.231433333,23.3414
23.6014,23.8057,23.5529,98285279,2324774466,0.113333333,23.7757
23.5614,23.6529,23.4586,98772690,2326850814,0.011433333,23.65
23.6786,23.9128,23.4586,105581942,2500532326,0.034733333,23.5871
23.6543,23.7871,23.2986,85271156,2010693858,-0.151433333,23.4157
23.6414,23.8,23.5429,96727219,2288704644,0.0305,23.6443
23.6657,23.8,23.38,75012793,1771444610,0.139033333,23.5314
23.3843,23.4829,23.1257,88730277,2070163135,-0.104766667,23.2614
23.2214,23.8157,23.2086,110976633,2598543756,-0.2119,23.6157
23.8071,24.0957,23.7857,109916973,2626594306,0.100966667,24.06
23.9914,24.0324,23.6471,76389693,1824972683,0.496166667,23.8257
23.3643,23.37,22.7743,130749329,3029400937,-0.307133333,22.7986
23.09,23.4629,23.0586,106128642,2462591321,0.030966667,23.4286
23.25,23.6143,23.2071,103001321,2405815588,-0.100466667,23.5143
23.5686,23.8171,23.5157,85380706,2017870529,-0.2005,23.7614
23.95,24.1957,23.8286,103799531,2490299528,-0.0352,24.1743
24.3028,24.3871,24.0386,101534400,2461481537,-0.035266667,24.1514
24.2086,24.42,24.1614,80906584,1963063416,0.117633333,24.2
24.1314,24.2214,23.8228,75810303,1823884702,-0.160933333,23.9157
24.1071,24.2243,23.5471,111932414,2681844673,-0.162866667,24.2071
24.61,24.6414,24.0757,113355444,2770675326,0.1776,24.2928
24.0228,24.1214,23.7857,77698483,1862948037,0.149133333,24.03
23.9986,24.2857,23.5629,117083715,2804045696,0.037933333,23.614
23.5171,23.9443,23.4443,90989317,2150553738,-0.125266667,23.5971
23.7771,23.8714,23.5714,73447592,1743643386,-0.2136,23.7929
23.8966,24.3857,23.87,93309888,2244174344,-0.2519,24.33
24.7114,24.7343,24.5714,78524974,1937396951,0.0924,24.7043
24.6828,24.9243,24.2428,202624511,4987933292,-0.1114,24.4486
24.58,24.75,24.4014,122612107,3013454102,0.002366667,24.6514
24.7014,24.74,24.41,87108026,2144349890,-0.010933333,24.5943
24.4043,24.8428,24.3214,80383404,1971228819,-0.0838,24.8171
24.8628,25.0928,24.7986,103726871,2584673087,-0.4543,25.0228
25.4271,26.1071,25.4114,187437586,4807499172,-0.132866667,25.9814
25.9971,26.6843,25.9957,202182601,5302380239,-0.0833,26.3643
26.5471,26.65,26.3943,150314055,3987902026,0.082366667,26.4314
26.3271,26.4514,25.9457,109290683,2867940529,-0.0776,26.2886
26.4557,26.4828,26.1214,89155457,2349540505,-0.092366667,26.3543
26.4857,26.9857,26.4328,147927824,3940018145,-0.000933333,26.5
26.7428,26.8143,26.11,137146491,3642021071,0.155266667,26.26
26.0014,26.5,25.92,111258383,2908346052,-0.251533333,26.0528
26.2671,26.6686,26.19,84275265,2222779779,0.009233333,26.5931
26.6757,26.7714,26.33,86193756,2292095964,-0.034333333,26.4828
26.59,26.6357,26.0875,134783220,3563362828,0.213833333,26.4786
26.4786,26.6028,25.8143,130857059,3441353090,-0.2186,25.8371
25.9157,26.5628,25.9071,138167581,3610116246,-0.1154,26.4143
26.6,26.6943,26.3243,105618342,2803061508,-0.271566667,26.5748
26.82,27.1443,26.7571,150950285,4061639445,0.000466667,27.1443
27.1086,27.2214,27.0046,116159085,3149250905,0.027166667,27.1786
27.2371,27.35,26.9843,109314133,2972302290,-0.042833333,27.0386
26.9957,27.2428,26.9457,73239202,1981955341,-0.0424,27.21
27.2886,27.3586,27.0914,71985082,1961319941,0.046233333,27.2586
27.2328,27.31,27.1,86349156,2349928958,-0.166666667,27.1457
27.4643,27.4743,27.1757,93807028,2567632813,0.1138,27.3271
27.09,27.2743,27.0757,93217068,2530532673,0.1771,27.2228
27.05,27.1943,26.8343,106997762,2891742915,-0.076633333,26.8643
26.8357,27.1428,26.5071,223971717,6008832675,-0.935266667,27.1228
28.6571,28.8214,28.2643,283171645,8093309908,-0.3295,28.3943
28.5028,29.8157,28.4614,297780229,8613779498,-0.002833333,29.2743
29.2428,29.6928,28.93,197585279,5786983030,0.0362,29.3143
29.3857,29.4,29.0328,104997091,3073562345,0.0824,29.1343
29.0957,29.5357,28.5857,120323596,3498091702,0.282366667,28.9257
28.8086,28.9728,28.0643,188494237,5393806574,0.220466667,28.1957
28.2443,28.2886,27.3,203838171,5696115002,-0.3119,27.4857
27.8571,28.1157,27.4486,142328523,3957748216,0.3878,28.05
28.008,28.1143,26.5809,178927334,4932621030,-0.100466667,26.9286
27.1143,27.5543,26.51,169589051,4589000579,0.0962,27.0443
26.8357,27.0743,26.56,129766809,3480778373,-0.192366667,26.9643
27.2471,27.6928,27.1757,121780787,3333367464,-0.229033333,27.2586
27.4857,27.8571,27.4028,95468409,2633196928,0.057666667,27.7186
27.5014,27.8843,27.4857,72991822,2016311493,-0.4629,27.7628
28.1343,28.8428,28.0371,131522059,3727080876,-0.0514,28.78
28.7171,29.2828,28.7157,100095830,2893289985,-0.0881,28.9971
29.2228,29.2857,28.8328,110939183,3229857488,0.065233333,29.0357
29.02,29.2671,28.7757,89530587,2598261197,-0.159033333,28.8557
28.9814,29.2614,28.8671,85438596,2480849185,-0.1529,29.2071
29.3543,29.7143,29.2871,120381976,3545477919,0.0086,29.5186
29.44,29.6343,29.2857,98972890,2915081520,0.071433333,29.5714
29.5057,29.5714,29.1428,93398578,2746537737,0.323766667,29.4228
29.23,29.23,28.5428,134796450,3909222860,0.092866667,28.6443
28.45,28.6271,28.2514,101636880,2890840838,-0.430466667,28.56
29,29.4286,28.9928,118458796,3451944596,0.094766667,29.4114
29.3328,29.4114,28.9857,79299524,2318979770,-0.0338,29.2057
29.3428,29.3786,29.1086,71610021,2096502715,0.4081,29.17
28.46,28.9943,28.3386,73814252,2110912913,0.0076,28.6557
28.73,28.8114,28.3957,105960292,3035306737,0.029066667,28.5586
28.8914,28.9671,28.1186,115558625,3311798486,-0.059466667,28.1386
28.4228,28.7743,27.9643,178051493,5054371472,-0.0686,28.0328
28.2028,28.4257,28.0386,111825804,3155988843,-0.002833333,28.0686
28.5286,28.5543,27.1828,206587352,5802742609,0.2081,27.6171
27.6171,27.6814,26.9543,178153973,4884554370,-0.063366667,26.9928
27.0514,27.4786,26.9571,172136212,4675626907,-0.444733333,27.1243
27.3257,28.3086,27.1871,170359961,4703150158,-0.015733333,28.2571
28.5,28.5286,28.0171,122237397,3465254998,0.0195,28.0614
28.2543,28.2857,27.6328,107241432,3008937202,-0.143333333,27.81
27.91,28.2043,27.5086,123034697,3429506055,0.188566667,28.14
27.9757,28.2157,27.61,104742851,2925865851,-0.0852,27.7386
27.8714,28.0714,27.7928,88203036,2461911380,0.1876,27.8614
27.7514,27.8571,27.2857,96720359,2672518928,-0.232366667,27.4086
27.5957,27.929,27.5143,151863506,4203531225,-0.162833333,27.9186
28.0071,28.5357,27.9528,152166116,4285789090,-0.159,28.3186
28.4914,28.6928,28.38,87148416,2485594832,-0.125266667,28.6228
28.75,28.9114,28.6871,86118086,2478722516,-0.399533333,28.8714
29.0786,29.9071,29.05,125222058,3674670510,-0.250033333,29.8628
30.2457,30.5643,29.9444,160784168,4863956899,0.070966667,30.23
30.3757,30.3886,29.8186,110755363,3344180657,-0.1081,29.8714
29.8328,30.2857,29.7586,102705781,3076965917,-0.0277,30.2343
30.4471,30.4786,30.08,87907426,2666692279,-0.284533333,30.1046
30.49,30.6428,30.34,122786757,3743882822,-0.045733333,30.5728
30.6571,30.7986,30.4643,150324555,4605944365,0.162366667,30.6257
30.6257,30.7471,30.1071,137494251,4192653444,-0.018533333,30.1386
30.25,30.2857,29.8643,119094816,3588723789,-0.053333333,30.0828
30.0428,30.2857,29.8657,111804664,3361377409,0.049966667,30.2828
30.4,30.4286,29.7786,115271835,3481486069,0.1576,30.0157
29.8843,29.9671,29.4886,148302744,4416455716,-0.146633333,29.6743
29.6957,30.1328,29.1571,151055775,4480596257,0.083766667,30.0928
30.0157,30.0657,29.86,108115592,3241355902,0.095266667,29.9186
30.1328,30.2286,29.41,148455485,4442352242,-0.548066667,29.4186
29.7614,30.7414,29.6057,182179955,5471987492,0.164066667,30.72
30.7014,30.7928,29.9286,152695456,4653282045,0.157033333,30.2464
30.2971,30.4734,29.6014,151730436,4570722596,0.553066667,29.7246
29.54,29.6428,28.1657,219017256,6376942929,-0.480233333,28.25
28.93,29.2428,28.5986,256160737,7409141925,-0.273333333,29.0107
29.4214,30.53,28.94,464983189,13777668882,-0.1359,29.42
29.55,30.0828,28.5044,430233079,12639846310,0.5499,29.6977
29.2757,29.3571,28.3857,292824088,8493704301,0.2589,28.47
28.7257,28.8857,27.1786,311050273,8791317549,-0.1416,27.4376
27.4814,28,27.3286,186856796,5157870426,-0.109966667,27.8186
27.9871,28.0457,27.6257,174456782,4864930899,-0.1276,27.98
27.8814,28.6,27.7743,153524396,4311768484,0.460933333,28.4614
28.1043,28.3386,27.3671,188974717,5279323677,-0.189733333,27.4357
27.5178,28,27.2643,212342054,5859373716,0.052833333,27.9228
27.9557,28.2686,27.7143,119140456,3333494360,-0.2081,27.7314
28.06,28.2143,27.8214,158104077,4431957676,0.0654,28.0271
27.9843,28.0857,27.7514,92309448,2579169055,-0.158,27.8737
27.84,28.5357,27.7228,136569551,3828431462,-0.054766667,28.3814
28.3014,28.8057,27.9286,160883708,4560286243,-0.2181,28.6257
28.8486,29.0986,28.7886,135631411,3921366313,0.002833333,29.0571
29.17,29.1871,28.6943,108691903,3153927442,0.0258,28.9357
28.8043,29.1271,28.7028,105298302,3040811385,0.110766667,28.9897
28.8371,29.0286,28.73,103810451,2996512891,0.027833333,28.81
28.9057,28.9286,28.4557,97607889,2807528247,0.179633333,28.6308
28.5714,28.7614,27.9586,143761703,4087212305,-0.227033333,28.1513
28.3186,28.7771,28.2628,115019695,3272636212,0.092,28.6651
28.1971,28.98,28.1271,166204690,4725986039,-0.142866667,28.8571
28.9114,29.31,28.8571,126742668,3678853805,-0.2619,29.2314
29.3928,29.9286,29.35,137312041,4058550304,-0.0381,29.8557
29.99,30.1186,29.6771,141486282,4234481623,-0.027166667,29.8357
29.8486,29.9814,29.7057,92846488,2771025099,-0.0633,29.9043
29.8971,30.1314,29.8043,89591907,2682763954,-0.593833333,30.1014
30.7057,31.3857,30.6614,224647427,6945559289,-0.056633333,31.2786
31.43,31.4414,31.1786,107326832,3364696183,-0.150966667,31.2971
31.1871,32.1428,31.1271,229908139,7238811029,-0.125233333,31.86
31.9757,32.2114,31.8857,148907755,4768661655,0.012866667,32.12
31.9871,32.2143,31.9028,101209110,3242206850,-0.1414,32.2143
32.4814,32.5328,32.25,103841951,3366701430,0.189533333,32.3714
32.1971,32.2143,31.4643,123005437,3931077459,-0.045266667,31.9771
32.0257,32.14,31.7871,111581993,3568868219,-0.0057,32.0643
32.1286,32.35,31.8957,112501374,3614080389,-0.0243,32.0171
32.0143,32.1428,31.8014,85156076,2723816440,0.1076,32.0928
32.1128,32.1771,31.6043,139669082,4464484961,-0.034266667,31.75
31.4957,32.2857,31.45,113828294,3613342599,-0.2143,32.1071
32.2343,32.6828,32.0143,150384825,4859003875,-0.013833333,32.6228
32.52,32.8857,32.5014,149419805,4876419930,0.055666667,32.7671
32.9886,32.9957,32.3214,135463131,4438932639,-0.311866667,32.3786
32.7071,33.1357,32.65,159986658,5252511303,-0.170966667,32.9857
33.2857,33.41,33.0886,130887089,4353492185,-0.3651,33.1986
33.8004,33.9257,33.4643,131326339,4429654925,0.057133333,33.6921
33.6414,33.8014,33.4943,107438412,3614840579,-0.164766667,33.5714
33.9271,34.1043,33.25,150568295,5083255904,-0.0726,33.71
33.5678,34.0728,33.5386,170363601,5745750953,-0.0362,34.07
34.0286,34.32,33.8571,111431983,3796327942,-0.059033333,34.22
34.2457,34.56,34.0943,156909177,5381984771,0.038533333,34.3714
34.3486,34.5057,34.0057,142899723,4899555169,-0.158066667,34.2786
34.49,34.5557,34.3514,83443105,2875925024,-0.043333333,34.5414
34.6,34.7243,34.5443,83236885,2881899571,0.0138,34.6128
34.5514,34.6857,34.4443,76184103,2632958152,-0.291,34.6328
35.04,35.1157,34.8671,100827750,3529737541,-0.158066667,35.0986
35.1114,35.5757,35.0728,93876048,3309440483,0.089066667,35.56
35.51,35.8771,34.9357,187514026,6645672095,0.0333,35.3428
35.29,35.4128,34.5386,141571402,4966390849,0.0481,35.2957
35.5057,35.6071,34.7078,177792843,6271381774,-1.373566667,34.9414
36.9721,37.1786,36.5328,245072944,9041843732,-0.298566667,37.0314
36.8914,38.1071,36.6,197849809,7359913970,-0.280033333,38.0671
38.2843,38.8828,38.1428,198906390,7645291980,0.013333333,38.69
38.84,38.9228,38.3128,119378876,4618991553,0.461433333,38.5
38.1814,38.2628,37.2171,176955713,6704338794,-0.036633333,37.4343
37.6071,37.7143,36.63,189375537,7066952164,-0.402866667,37.3714
37.5743,38.5714,37.43,139522502,5282121943,0.3276,38.3771
38.4728,38.6528,37.2857,135421971,5164601250,-0.3814,37.2986
37.6914,38.2686,37.5543,113343684,4288709650,0.53,38.05
37.5557,37.6128,36.6786,180620564,6733962095,0.3974,36.9543
36.1471,36.8771,35.5328,220353346,7973632727,0.5662,36.5693
36.2614,36.8928,28.4643,319584886,10825245579,0.615733333,35.1786
34.8157,35.2243,32.1728,418562326,14260809105,-1.548566667,33.6943
35.75,36.3786,35.5043,245539284,8809368400,-0.018066667,36.2843
35.9771,37.1271,35.7857,212068004,7697354583,-0.395,36.6457
37.035,37.59,36.9571,163385299,6076958257,0.1238,37.4414
37.6028,37.8571,36.6286,149704075,5593368404,0.368366667,36.9086
36.4521,36.64,35.6428,189368537,6863656311,-0.060933333,36.26
36.3857,36.5971,35.3871,190413707,6878371462,-0.042866667,36.3171
36.7114,36.9357,35.7514,194856888,7105683754,0.327633333,36.0514
35.6428,36.1314,34.9786,256089547,9112758731,0.8114,35.4771
34.5543,34.8357,33.7443,319497456,10983715492,0.0181,33.9657
33.26,34.9286,33.05,305744272,10317707352,-0.447633333,34.6171
35.3257,35.8428,35.18,188078156,6667276591,0.4262,35.2514
34.1928,35.2514,33.88,261342838,9001013221,-0.178533333,35.0314
35.7257,36.0186,34.8214,212125404,7535097388,-0.749133333,34.8727
35.8,36.27,35.5871,165270400,5930843993,-0.455633333,36.1928
37.0554,37.0571,36.1928,203645811,7487737425,-0.321933333,36.6971
37.0986,37.9914,36.9943,218455576,8161813439,-0.325233333,37.2614
37.7914,37.8286,37.1907,171594061,6452548712,-0.019066667,37.7071
37.8828,37.9357,37.2014,162341809,6115951673,0.574566667,37.5886
36.8871,37.4143,36.3757,189045767,6974345753,0.128533333,36.5664
36.8986,37.0214,35.7928,221253336,8091441001,-0.032833333,35.8486
36.1771,36.2571,35.0928,249904415,8957157344,0.190033333,35.6186
35.9243,35.9857,34.6414,213040094,7566573424,-0.4262,34.7428
34.9771,35.8543,34.6,193507918,6800603569,-0.034066667,35.7871
35.4607,36.2657,35.3386,136154451,4859125432,-0.153333333,36.2157
36.5657,37.0214,36.2871,150469315,5510898537,-0.3224,36.3257
36.52,37.1214,36.5,145862054,5355150278,-0.427133333,37.0986
37.3,38.25,37.2329,195557169,7351834879,-0.3795,38.1786
38.6571,38.9857,38.5,217872895,8434789356,-0.123,38.8386
38.8928,39.2857,38.7743,195928029,7638110530,0.0137,39.1534
39.67,39.8586,38.39,193217628,7594650730,-0.27,38.5957
38.88,39.4243,38.7857,178776694,6977654367,0.102366667,39.1214
39.2257,39.2371,38.2714,191838418,7464701418,0.092366667,38.71
38.7143,39.0278,38.3,178309303,6897128657,0.059066667,38.4286
38.58,38.61,37.9728,136678611,5246763848,-0.087133333,38.1
38.1328,38.5357,37.7886,146186434,5577358432,0.776633333,38.3286
37.7316,37.77,36.3286,282782865,10541221450,0.195266667,36.5957
36.6728,36.8528,35.7157,184538045,6719725312,0.0133,35.9328
36.3286,36.4,34.7457,255527517,9154213673,-0.0224,35.4971
35.7843,35.8471,34.7428,173446612,6150081531,-0.273833333,35.2771
35.8571,36.1143,35.1657,153559326,5483966955,-0.5664,35.5186
35.7843,36.9671,35.6786,163169979,5897506941,-0.1543,36.9521
37.4971,37.5571,36.4128,184252935,6846040635,-0.015733333,36.87
36.6986,37.1286,36.4514,108260072,3979589725,0.163133333,37.0886
36.9328,37.4071,36.4086,140474992,5185798217,0.307266667,36.755
36.6171,36.6286,35.2043,296797219,10729219467,0.0709,35.9711
35.6257,36.5428,35.5714,202950851,7288634797,0.274933333,36.1038
35.4614,36.71,35.3286,205060442,7347999172,-0.0086,35.9214
36.1686,36.4243,35.4871,259540618,9350383331,0.2067,35.7
35.6971,35.6971,34.2286,255842447,9007598537,-0.1729,35.0828
34.7,36.1286,34.2871,263591379,9235864106,-0.740466667,35.9843
37.87,37.8786,36.2857,295973249,11053051923,-0.3916,36.32
36.8114,37.1428,36.4728,161139628,5931388567,0.048466667,37.0034
36.7271,37.1971,36.6114,133236640,4909130648,0.0286,37.1343
37.1428,37.1571,36.8157,104188731,3858997786,-0.304266667,37.04
37.2671,37.8286,37.1857,145188934,5434005591,0.1681,37.7257
37.6671,37.9986,37.1786,129737759,4880055533,0.147633333,37.28
37.2443,37.5214,36.5857,160834008,5969697319,0.1465,36.8728
36.5561,37.1,36.4143,112029784,4110387712,-0.370933333,36.75
37.2057,37.5128,37.0886,106583082,3972248436,0.036166667,37.4071
37.2871,37.6086,37.06,104082541,3884211245,-0.093333333,37.4186
37.5486,37.7543,37.1873,105052042,3939108405,0.1205,37.5686
37.39,37.5971,37.2214,72257102,2702620343,0.168066667,37.3857
37.1114,37.3557,36.8043,111151143,4122647764,-0.145166667,37.1558
37.3543,37.45,37.0814,75552633,2817753077,0.201866667,37.3928
37.1214,37.2071,36.7928,112874754,4180929801,0.630033333,37.0586
36.4857,36.5271,35.6871,154454626,5596400800,0.090466667,35.7414
35.2414,36.1571,35.16,133552620,4743722286,0.134766667,35.97
35.95,35.9828,35.5843,88560037,3173906118,0.1419,35.5857
35.3686,35.7157,35.2314,79420764,2814558040,-0.3224,35.3771
35.7257,36.3757,35.6,105546662,3789174421,-0.070933333,35.9957
36.0514,36.3814,35.94,84548265,3054244071,0.162833333,36.1528
36.12,36.2114,35.5257,106533662,3830137279,0.034766667,35.6971
35.6271,36.2743,35.5714,95681559,3427721685,0.080433333,35.6628
35.97,36,35.0357,103289091,3684173828,0.4286,35.1143
34.6671,34.7143,34.0928,150183995,5180056245,-0.050966667,34.2757
34.0057,34.8557,33.8857,148938905,5101013522,0.0024,34.6986
35.0643,35.1071,34.3254,116284385,4050448707,-0.1338,34.3257
34.5357,34.6586,33.6514,136758551,4688342970,-0.000966667,34.5171
34.3943,35.1071,34.3829,95553599,3308839582,0.002333333,34.6428
34.55,34.9371,34.3357,104966361,3632633835,-0.552333333,34.7286
35.3528,35.9228,35.1828,173960762,6173194795,-0.132033333,35.7614
35.8946,36.0243,35.51,103632581,3711044727,-0.4533,36.0243
36.4414,36.9686,36.3571,130035609,4757877232,0.147133333,36.9671
36.6628,37.0757,36.6071,85565506,3147259033,-0.337133333,36.83
37.1114,37.77,37.0143,131395709,4900871612,-0.108066667,37.56
37.8628,38.0743,37.56,109347103,4136859695,-0.021933333,37.5814
37.5986,37.7857,37.3428,96849369,3639182835,-0.287633333,37.63
37.9743,38.3257,37.9657,96883319,3690146755,-0.009033333,38.1486
38.03,38.4528,37.9314,101293530,3863139400,-0.108066667,38.2943
38.31,38.6257,38.2628,106805122,4101263282,-0.303366667,38.6028
38.6057,39.5243,38.5,162463819,6316051737,0.0038,39.51
39.67,39.7086,39.0971,157292917,6211796149,-0.408066667,39.3386
39.44,40.54,39.4071,164490809,6546026888,-0.055733333,40.4614
40.5514,41.05,40.3986,166544330,6772802753,-0.139,40.5386
40.3871,41.14,40.3443,146168794,5937931854,0.011866667,41.1071
40.9043,41.8228,40.8571,196189899,8081990572,-0.313333333,41.2743
41.7286,41.9328,41.5071,161761929,6749166003,-0.023733333,41.76
41.9964,42.1043,41.5728,120369236,5042407727,0.176066667,41.5948
41.6814,41.6814,39.2857,258538988,10569806357,-0.041866667,40.98
41.0328,41.4014,40.8571,117244505,4818409146,0.094733333,41.0528
41.2857,41.4286,40.1786,167988710,6881539913,-0.055533333,40.5357
40.878,40.94,40.1928,112000034,4555071249,0.228566667,40.36
40.2286,40.4143,39.6814,108637023,4357224582,-0.650466667,39.8057
40.2857,41.35,40.2601,124901667,5074996207,-0.042866667,41.2771
41.37,41.7128,40.7514,167206320,6901953624,-0.056033333,41.3128
41.4766,41.4971,40.9871,101859481,4208860917,-0.3497,41.3171
41.6733,42.0714,41.4286,164183439,6850460955,-0.093333333,42.01
42.1057,42.4628,42.0857,106676392,4503671029,-0.1538,42.1943
42.2014,42.7857,41.7843,139112862,5878510758,-0.1552,42.6486
42.8857,43.1371,42.8286,155265647,6668731996,-0.177166667,42.8771
43.0986,43.21,42.9143,108314742,4665581691,-0.8362,43.1871
43.92,45,43.5586,229189449,10120899113,-0.3329,44.9628
45.4957,45.5714,44.8986,267603430,12128295894,1.100533333,45.4286
43.3428,44.8243,42.86,307005952,13408699858,-0.0262,44.2128
44.1428,44.8928,43.8386,179414674,7946527092,-0.039033333,44.3614
44.6228,44.9628,43.8286,136781721,6082874627,0.119033333,44.2171
44.1528,44.2914,43.7571,92488648,4075706500,-0.142366667,43.9243
44.1557,44.5143,44.0628,96214749,4256951012,0.131433333,44.12
43.8386,44.2486,43.6643,97175079,4267654140,0.0295,44.0071
43.95,44.2714,43.6571,97963209,4306413686,0.117633333,43.9757
43.9928,44,42.9857,137111911,5986237478,0.250966667,43.6057
43.4614,43.6971,42.9814,106459252,4618198803,-0.211466667,42.9971
43.1743,43.6571,43.1714,105463082,4570165319,-0.380933333,43.4543
43.8571,44.3128,43.8571,107689502,4739307294,-0.2595,44.1943
44.4814,44.6971,44.0757,126496828,5618744539,-0.386666667,44.6857
45.0643,45.74,45.0043,159613418,7225624947,0.0676,45.4671
45.4271,45.6528,45.25,90104657,4094652959,-0.074266667,45.3043
45.3143,45.6814,45.2514,69985111,3178422806,0.0052,45.5171
45.8643,45.9,44.9286,95514329,4352043541,-0.1195,45.1543
45.2343,45.5386,44.7928,95152429,4299801881,0.209733333,45.4328
45,45.4857,44.8928,90179837,4069470354,0.4419,45.2364
45.1428,45.2143,43.3757,198704230,8857757683,0.026933333,44.0043
44.0657,44.3628,43.7528,100475160,4426979089,0.321866667,43.8621
43.6743,43.9428,42.76,164041549,7129087146,0.070466667,43.0843
43.0286,43.4271,42.5371,119653066,5144794671,-0.6014,42.9286
43.6,44.2386,43.5271,123123667,5391408901,0.102833333,44.0614
43.9957,44.0571,43.6057,96113949,4218072785,-0.3133,43.8186
43.8114,44.7657,43.6957,97869619,4315162847,0.359033333,44.7657
44.35,44.5357,43.7943,129372219,5721702006,-0.4445,44.1043
44.5714,45.0571,44.5357,103401091,4624241551,0.040466667,44.9707
44.82,45.3857,44.7057,59436255,2672876124,-0.112833333,45
45.0714,45.3543,44.4828,110489713,4968667149,0.430933333,45.2671
44.7914,44.9086,44.41,125157098,5594939471,-0.4462,44.45
45.0386,45.3928,45,114829084,5183821202,-0.137133333,45.2
45.3614,45.5714,44.9843,115699815,5241861108,0.0881,45.45
45.2871,45.5214,45.1914,85503906,3876174222,-0.186166667,45.3486
45.52,46.0471,45.4886,111165143,5078605496,-0.081433333,45.7357
46.2571,46.2843,45.4457,97437439,4481703213,-0.200933333,45.4586
45.6614,45.86,45.3014,80165284,3656146207,0.006266667,45.8586
46.0188,46.0714,45.5743,73378782,3367217778,-0.033133333,45.6796
45.6643,45.8643,45.5143,65576594,2995602205,-0.234266667,45.7943
46.3386,46.4371,45.8571,109673093,5068095989,0.062833333,45.9528
45.9614,46.0771,45.5714,87718986,4023666964,0.010466667,45.7557
45.7143,46.1428,45.5986,103780771,4755086175,-0.077133333,45.7657
45.87,46.0871,45.7286,80244454,3682837940,0.012366667,45.8928
45.9471,45.97,45.7471,96587849,4432229654,-0.123333333,45.8014
45.9428,46.1786,45.4614,96006079,4402928389,-0.1326,46.03
46.1428,46.3414,46.0071,63928793,2951193883,-0.052833333,46.315
46.3371,46.5314,46.2214,66449697,3080827237,0.081866667,46.4514
46.4286,46.45,46.1671,55731469,2583073706,-0.015766667,46.2286
46.1217,46.4914,45.9314,62274056,2875909317,-0.096233333,46.3828
46.5586,46.6657,46.4371,43898371,2043635984,-0.027133333,46.4957
46.6028,46.6357,46.4428,40775656,1898532213,0.0686,46.47
46.4971,46.5014,46.15,39354103,1825354800,0.086166667,46.2371
46.1357,46.2114,45.9014,48344906,2227870246,-0.480466667,46.08
46.52,47.18,46.4052,110964733,5182245370,-0.218566667,47.0814
47.4914,47.5,46.8786,77212123,3651361297,-0.046233333,47.3271
47.0786,47.7628,47.0714,63310259,2994845374,-0.021366667,47.7143
47.817,47.8928,47.5571,74957912,3579662561,-0.126166667,47.6757
47.7128,48.05,47.4143,77371653,3692616300,-0.430733333,48.0171
48.4043,49.0328,48.1671,111939414,5432949608,-0.0767,48.9221
49.2686,49.28,48.4957,110618303,5421930311,-0.209033333,48.8057
49.0357,49.2043,48.8571,75491803,3701541765,-0.095266667,49.2028
49.3086,49.52,49.1214,74023552,3650594839,-0.143333333,49.3828
49.4128,49.7828,49.2057,76865693,3802322922,1.275666667,49.7828
47.0743,49.2518,46.5714,462442329,22027284236,-0.280466667,48.6643
49.7643,49.8,48.1257,283119845,13937989969,0.4081,48.4057
48.0614,48.3286,47.16,190898107,9134474420,0.2319,47.5257
47.6814,47.84,46.6614,188198066,8919509326,-0.518066667,46.6743
46.6957,48.2071,46.6743,143251473,6760376039,-0.134766667,48.2071
48.0471,48.7771,47.7957,135998561,6556032764,-0.190966667,48.7714
48.9943,49.3714,48.7857,126542748,6206980843,0.0338,49.1214
49.1114,49.2418,48.9758,71129331,3493137736,0.292866667,49.03
49.1671,49.2,47.6468,147746454,7191011987,-0.139033333,48.0143
47.9714,48.5771,47.7571,94202598,4531320809,-0.366166667,48.4743
48.7571,49.3786,48.7114,106341512,5205314216,0.061433333,49.29
49.2071,49.3214,49.0786,64653258,3181093306,0.0667,49.1886
49.1143,49.1771,48.3643,98290879,4804972554,-0.155266667,49.0628
49.0914,49.5286,49.0728,80346164,3955516643,-0.3224,49.5
49.6986,50.4643,49.6628,121039906,6044962881,-0.243766667,50.2686
50.5257,50.7886,50.3071,94755248,4788974453,-0.1405,50.7428
50.7414,51.2857,50.6957,120447916,6131714329,0.209033333,51.1657
